query,extension,sink_file,sink_line
"Path traversal","nitsan_ns-t3af","/nitsan_ns-t3af/Classes/Service/BrandContextDocumentExtractor.php","64"
"Path traversal","nitsan_ns-t3af","/nitsan_ns-t3af/Classes/Service/BrandContextDocumentExtractor.php","108"
"Path traversal","nitsan_ns-t3af","/nitsan_ns-t3af/Classes/Service/BrandContextDocumentExtractor.php","118"
"Path traversal","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Classes/Controller/PostController.php","175"
"Path traversal","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/maintenance/rename-config.php","47"
"Path traversal","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/maintenance/rename-config.php","66"
"Path traversal","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/maintenance/rename-config.php","81"
"Path traversal","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/maintenance/rename-config.php","84"
"Path traversal","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/smoketests/basic.php","56"
"Path traversal","nitsan_ns_ext_compatibility","/nitsan_ns_ext_compatibility/Classes/PHPExcel-1.8/PHPExcel/CachedObjectStorage/DiscISAM.php","203"
"Path traversal","nitsan_ns_ext_compatibility","/nitsan_ns_ext_compatibility/Classes/PHPExcel-1.8/PHPExcel/Shared/XMLWriter.php","86"
"Reflected XSS","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/maintenance/rename-config.php","19"
"Reflected XSS","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/maintenance/rename-config.php","29"
"Reflected XSS","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/maintenance/rename-config.php","39"
"Reflected XSS","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/smoketests/allConfigForm.php","67"
"Reflected XSS","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/smoketests/basic.php","35"
"Reflected XSS","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/smoketests/basic.php","46"
"Reflected XSS","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/smoketests/configForm.php","64"
"Reflected XSS","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/smoketests/printDefinition.php","70"
"Reflected XSS","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/smoketests/printDefinition.php","112"
"Reflected XSS","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/smoketests/printDefinition.php","114"
"Code injection","oktopuce_site-generator","/oktopuce_site-generator/Classes/Controller/SiteGeneratorController.php","181"
"Unsafe deserialization","oktopuce_site-generator","/oktopuce_site-generator/Classes/Controller/SiteGeneratorController.php","154"
"Server-side request forgery","nwsnet_nws-municipal-statutes","/nwsnet_nws-municipal-statutes/Classes/RestApi/RestClient.php","174"
"Path traversal","ochorocho_frankenphp","/ochorocho_frankenphp/Resources/Private/Php/worker.php","100"
"Reflected XSS","ochorocho_frankenphp","/ochorocho_frankenphp/Resources/Private/Php/worker.php","131"
"Code injection","oliverklee_seminars","/oliverklee_seminars/Classes/FrontEnd/DefaultController.php","385"
"Code injection","oliverklee_seminars","/oliverklee_seminars/Classes/FrontEnd/DefaultController.php","598"
"Code injection","oliverklee_seminars","/oliverklee_seminars/Classes/FrontEnd/DefaultController.php","1413"
"Code injection","oliverklee_seminars","/oliverklee_seminars/Classes/FrontEnd/DefaultController.php","1777"
"Code injection","oliverklee_seminars","/oliverklee_seminars/Classes/FrontEnd/DefaultController.php","1917"
"Code injection","oliverklee_seminars","/oliverklee_seminars/Classes/Service/RegistrationManager.php","206"
"Path traversal","oliverthiele_ot-iconselector","/oliverthiele_ot-iconselector/Classes/Controller/IconSelectorController.php","98"
"Path traversal","oliverthiele_ot-iconselector","/oliverthiele_ot-iconselector/Classes/Controller/IconSelectorController.php","123"
"SQL injection","olly_sast-demo","/olly_sast-demo/Classes/SimpleController.php","21"
"Server-side request forgery","p2media_httpmonitoring","/p2media_httpmonitoring/Classes/Logging/LogCreator.php","116"
"Path traversal","openoap_open-oap","/openoap_open-oap/Classes/Service/BackupService.php","534"
"Path traversal","openoap_open-oap","/openoap_open-oap/Classes/Service/BackupService.php","561"
"Reflected XSS","olly_sast-demo","/olly_sast-demo/Classes/ModernController.php","32"
"Reflected XSS","olly_sast-demo","/olly_sast-demo/Classes/SimpleController.php","26"
"SQL injection","pagemachine_ats","/pagemachine_ats/Classes/Domain/Repository/AjaxApplicationRepository.php","88"
"SQL injection","pagemachine_ats","/pagemachine_ats/Classes/Domain/Repository/AjaxApplicationRepository.php","91"
"SQL injection","pagemachine_ats","/pagemachine_ats/Classes/Domain/Repository/AjaxApplicationRepository.php","94"
"SQL injection","pagemachine_ats","/pagemachine_ats/Classes/Domain/Repository/AjaxApplicationRepository.php","95"
"SQL injection","pagemachine_cors","/pagemachine_cors/Classes/Http/Uri.php","268"
"SQL injection","pagemachine_typo3-formlog","/pagemachine_typo3-formlog/Classes/Domain/FormLog/Suggestions.php","29"
"SQL injection","pagemachine_typo3-formlog","/pagemachine_typo3-formlog/Classes/Domain/FormLog/Suggestions.php","37"
"SQL injection","pagemachine_typo3-formlog","/pagemachine_typo3-formlog/Classes/Domain/FormLog/Suggestions.php","38"
"Reflected XSS","pagemachine_ats","/pagemachine_ats/Classes/Service/ExportService.php","499"
"SQL injection","phorax_loginusertrack","/phorax_loginusertrack/Classes/Controller/LoginusertrackController.php","589"
"SQL injection","pits_snowbabel","/pits_snowbabel/Classes/Service/Database.php","850"
"SQL injection","pixelant_interest","/pixelant_interest/Tests/Functional/DataHandling/Operation/CreateRecordOperationTest.php","88"
"SQL injection","pixelant_interest","/pixelant_interest/Tests/Functional/DataHandling/Operation/UpdateRecordOperationTest.php","263"
"Code injection","pixelant_interest","/pixelant_interest/Classes/DataHandling/Operation/Event/Handler/ProcessDeferredRecordOperations.php","90"
"Unsafe deserialization","phorax_formhandler","/phorax_formhandler/Classes/Controller/ModuleController.php","132"
"Unsafe deserialization","phorax_formhandler","/phorax_formhandler/Classes/Controller/ModuleController.php","178"
"Unsafe deserialization","phorax_formhandler","/phorax_formhandler/Classes/Controller/ModuleController.php","218"
"Path traversal","phorax_formhandler","/phorax_formhandler/Classes/Ajax/RemoveFile.php","94"
"Path traversal","phorax_formhandler","/phorax_formhandler/Classes/Ajax/RemoveFile.php","103"
"Path traversal","phorax_formhandler","/phorax_formhandler/Classes/Controller/Form.php","668"
"Path traversal","phorax_formhandler","/phorax_formhandler/Classes/Controller/Form.php","677"
"Path traversal","phorax_formhandler","/phorax_formhandler/Classes/Controller/Form.php","766"
"Path traversal","phorax_formhandler","/phorax_formhandler/Classes/Finisher/StoreUploadedFiles.php","101"
"Path traversal","phorax_formhandler","/phorax_formhandler/Classes/Finisher/StoreUploadedFiles.php","103"
"Path traversal","phorax_formhandler","/phorax_formhandler/Classes/Generator/File.php","71"
"Path traversal","phorax_formhandler","/phorax_formhandler/Classes/PreProcessor/ClearTempFiles.php","90"
"Path traversal","phorax_formhandler","/phorax_formhandler/Classes/PreProcessor/LoadDB.php","185"
"Path traversal","pixelant_interest","/pixelant_interest/Classes/DataHandling/Operation/Event/Handler/PersistFileData.php","193"
"Reflected XSS","phorax_formhandler","/phorax_formhandler/Classes/Ajax/RemoveFile.php","125"
"Reflected XSS","phorax_formhandler","/phorax_formhandler/Classes/Ajax/Validate.php","104"
"Reflected XSS","phorax_mydashboard","/phorax_mydashboard/class.tx_mydashboard_widgetmgm.php","85"
"Code injection","pixelant_pxa-pm-importer","/pixelant_pxa-pm-importer/Classes/Controller/Ajax/ProgressBarController.php","42"
"SQL injection","porthd_simpledataedit","/porthd_simpledataedit/Classes/Domain/Repository/GeneralRepository.php","52"
"Server-side request forgery","pottkinder_typo3forum","/pottkinder_typo3forum/Classes/Controller/AbstractController.php","207"
"Server-side request forgery","pottkinder_typo3forum","/pottkinder_typo3forum/Classes/Controller/AbstractController.php","211"
"Path traversal","ppl_ppl-deepl-v3-translate","/ppl_ppl-deepl-v3-translate/Classes/Controller/BackendTranslationController.php","223"
"Path traversal","ppl_ppl-deepl-v3-translate","/ppl_ppl-deepl-v3-translate/Classes/Controller/BackendTranslationController.php","248"
"Path traversal","ppl_ppl-deepl-v3-translate","/ppl_ppl-deepl-v3-translate/Classes/Controller/DeeplFileController.php","116"
"Path traversal","ppl_ppl-deepl-v3-translate","/ppl_ppl-deepl-v3-translate/Classes/Controller/DeeplFileController.php","133"
"Path traversal","ppl_ppl-deepl-v3-translate","/ppl_ppl-deepl-v3-translate/Classes/Controller/DeeplFileController.php","139"
"Path traversal","ppl_ppl-deepl-v3-translate","/ppl_ppl-deepl-v3-translate/Classes/Service/DocumentUploadValidationService.php","120"
"SQL injection","punktde_pt_extbase","/punktde_pt_extbase/Classes/SqlRunner/Typo3SqlRunner.php","77"
"SQL injection","punktde_pt_extbase","/punktde_pt_extbase/Tests/Functional/Utility/Lock/MySqlLockTestSecondInstance.php","90"
"SQL injection","punktde_pt_extbase","/punktde_pt_extbase/Tests/Functional/Utility/Lock/MySqlLockTestSecondInstance.php","96"
"SQL injection","punktde_pt_extbase","/punktde_pt_extbase/Tests/Functional/Utility/Lock/MySqlLockTestSecondInstance.php","102"
"Code injection","punktde_pt_extbase","/punktde_pt_extbase/Classes/Configuration/AbstractConfigurationBuilder.php","125"
"Code injection","punktde_pt_extbase","/punktde_pt_extbase/Classes/SignalSlot/Dispatcher.php","139"
"Code injection","punktde_pt_extbase","/punktde_pt_extbase/Classes/Tree/ExtJsJsonWriterVisitor.php","91"
"Code injection","punktde_pt_extbase","/punktde_pt_extbase/Classes/Tree/ExtJsJsonWriterVisitor.php","138"
"Command injection","punktde_pt_extbase","/punktde_pt_extbase/Classes/Testing/FixtureFramework/FixtureImporter.php","136"
"Command injection","punktde_pt_extbase","/punktde_pt_extbase/Classes/Testing/FixtureFramework/FixtureImporter.php","138"
"Unsafe deserialization","punktde_pt_extbase","/punktde_pt_extbase/Classes/State/Session/Storage/FeUserSessionAdapter.php","107"
"Unsafe deserialization","punktde_pt_extbase","/punktde_pt_extbase/Classes/State/Session/Storage/FeUserSessionAdapter.php","113"
"Unsafe deserialization","punktde_pt_extbase","/punktde_pt_extbase/Classes/State/Session/Storage/SessionAdapter.php","153"
"Unsafe deserialization","punktde_pt_extlist","/punktde_pt_extlist/Classes/Domain/Model/Bookmark/BookmarkStrategy.php","51"
"File inclusion","punktde_pt_extbase","/punktde_pt_extbase/Tests/Functional/Utility/Lock/MySqlLockTestSecondInstance.php","51"
"Path traversal","punktde_pt_extbase","/punktde_pt_extbase/Classes/Logger/Logger.php","310"
"Path traversal","punktde_pt_extbase","/punktde_pt_extbase/Classes/Utility/Wget/WgetLogParser.php","89"
"Path traversal","punktde_pt_extbase","/punktde_pt_extbase/Tests/Functional/Logger/LoggerTest.php","278"
"Path traversal","punktde_pt_extbase","/punktde_pt_extbase/Tests/Functional/Scheduler/SchedulerTaskTest.php","67"
"Path traversal","punktde_pt_extbase","/punktde_pt_extbase/Tests/Functional/Scheduler/SchedulerTaskTest.php","121"
"Path traversal","punktde_pt_extbase","/punktde_pt_extbase/Tests/Functional/Scheduler/SchedulerTaskTest.php","122"
"Path traversal","punktde_pt_extbase","/punktde_pt_extbase/Tests/Functional/Scheduler/SchedulerTaskTest.php","166"
"Path traversal","punktde_pt_extbase","/punktde_pt_extbase/Tests/Unit/Utility/Wget/WgetLogParsertest.php","180"
"Path traversal","punktde_pt_extlist","/punktde_pt_extlist/Classes/View/Export/WkHtml2PdfListView.php","262"
"Path traversal","qbus_pdfclean","/qbus_pdfclean/Classes/Service/PdfCleanService.php","138"
"Reflected XSS","punktde_pt_extbase","/punktde_pt_extbase/Classes/Utility/AjaxDispatcher.php","142"
"Reflected XSS","punktde_pt_extbase","/punktde_pt_extbase/Classes/Utility/Wget/WgetLogParser.php","135"
"SQL injection","qc_qc-info-rights","/qc_qc-info-rights/Classes/Domain/Repository/BackendUserRepository.php","177"
"Code injection","qc_qc-info-rights","/qc_qc-info-rights/Classes/BackendSession/BackendSession.php","142"
"SQL injection","quellenform_t3x-lib-ical","/quellenform_t3x-lib-ical/Classes/IcalFactory.php","70"
"Path traversal","quellenform_t3x-iconpack","/quellenform_t3x-iconpack/Classes/Utility/IconpackRenderer.php","247"
"Path traversal","quellenform_t3x-iconpack","/quellenform_t3x-iconpack/Classes/Utility/IconpackRenderer.php","307"
"Code injection","reelworx_rx-shariff","/reelworx_rx-shariff/Classes/Shariff/Backend/ServiceFactory.php","72"
"Code injection","reelworx_rx-shariff","/reelworx_rx-shariff/Classes/Shariff/Backend.php","36"
"Server-side request forgery","rh_rh_recaptcha","/rh_rh_recaptcha/Classes/Domain/Validator/ReCaptchaValidator.php","102"
"Path traversal","rfuehricht_formhandler","/rfuehricht_formhandler/Classes/Controller/FormController.php","427"
"SQL injection","ribase_sr-sendcard","/ribase_sr-sendcard/Classes/Controller/SendcardPluginController.php","266"
"SQL injection","ribase_sr-sendcard","/ribase_sr-sendcard/Classes/Controller/SendcardPluginController.php","983"
"Path traversal","ribase_sr-sendcard","/ribase_sr-sendcard/Classes/Imaging/SendcardGraphicalFunctions.php","55"
"Reflected XSS","rkw_rkw-etracker","/rkw_rkw-etracker/Classes/Utility/TypolinkUtility.php","112"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","365"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","366"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","367"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","369"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","732"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","733"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","735"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","736"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Storage/Query/Query.php","288"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/DateTo.php","82"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/DateTo.php","90"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/DateTo.php","102"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","2308"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","2321"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","2324"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","2336"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","2349"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","2352"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","2366"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","2381"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","2384"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","2397"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","2431"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/News.php","72"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/News.php","80"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/News.php","92"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/Publication.php","74"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/Publication.php","82"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/Publication.php","94"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/PublicationSpecial.php","74"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/PublicationSpecial.php","82"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/Filters/PublicationSpecial.php","94"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","292"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","309"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","314"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","343"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","428"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","442"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","445"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","460"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","491"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","525"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","526"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","538"
"SQL injection","rkw_rkw-search","/rkw_rkw-search/Classes/Search/QueryFactory.php","539"
"Code injection","rkw_rkw-search","/rkw_rkw-search/Classes/Keywords/Fetcher.php","61"
"Command injection","rkw_rkw-pdf2content","/rkw_rkw-pdf2content/Classes/Service/PdfService.php","91"
"Command injection","rkw_rkw-search","/rkw_rkw-search/Classes/TreeTagger/TreeTagger.php","198"
"Unsafe deserialization","rkw_rkw-search","/rkw_rkw-search/Classes/Collection/CollectionAbstract.php","138"
"Unsafe deserialization","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Model/DocumentAbstract.php","122"
"Unsafe deserialization","rkw_rkw-search","/rkw_rkw-search/Classes/OrientDb/Domain/Repository/RepositoryAbstract.php","170"
"Path traversal","rkw_rkw-search","/rkw_rkw-search/Classes/Controller/SearchController.php","585"
"Reflected XSS","rkw_rkw-search","/rkw_rkw-search/Classes/Hooks/ImportHookAbstract.php","124"
"SQL injection","rootba_typo3-spark-dms","/rootba_typo3-spark-dms/Classes/Controller/Backend/DocumentController.php","105"
"Path traversal","romm_site-factory","/romm_site-factory/Classes/Utility/FileUtility.php","62"
"Path traversal","rozbehsharahi_graphql3","/rozbehsharahi_graphql3/Classes/Security/JwtManager.php","224"
"Path traversal","rozumbunch_documentationhub","/rozumbunch_documentationhub/Classes/Service/MarkdownUtility.php","61"
"Reflected XSS","romm_site-factory","/romm_site-factory/Classes/Utility/AjaxDispatcherUtility.php","179"
"SQL injection","simonschaufi_ve_guestbook","/simonschaufi_ve_guestbook/pi1/class.tx_veguestbook_pi1.php","784"
"Code injection","site_site-core","/site_site-core/Classes/Http/Middleware/AjaxMiddleware.php","84"
"Server-side request forgery","skynettechnologies_typo3-allinoneaccessibility","/skynettechnologies_typo3-allinoneaccessibility/Classes/Middleware/AwesomeMiddleware.php","33"
"Path traversal","siwa_person_manager","/siwa_person_manager/Classes/Controller/BackendController.php","287"
"Path traversal","siwa_person_manager","/siwa_person_manager/Classes/Controller/BackendController.php","511"
"Reflected XSS","siwa_person_manager","/siwa_person_manager/Classes/Controller/BackendController.php","418"
"Reflected XSS","siwa_person_manager","/siwa_person_manager/Classes/Controller/BackendController.php","426"
"Reflected XSS","siwa_person_manager","/siwa_person_manager/Classes/Controller/BackendController.php","437"
"Reflected XSS","siwa_person_manager","/siwa_person_manager/Classes/Controller/BackendController.php","445"
"Reflected XSS","siwa_person_manager","/siwa_person_manager/Classes/Controller/BackendController.php","447"
"Reflected XSS","siwaonline_social_stream","/siwaonline_social_stream/Resources/Public/Redirect.php","18"
"Reflected XSS","siwaonline_social_stream","/siwaonline_social_stream/Resources/Public/Redirect.php","85"
"Reflected XSS","skilldisplay_core","/skilldisplay_core/Classes/Service/CsvService.php","53"
"Command injection","slub_slub-forms","/slub_slub-forms/Classes/Domain/Validator/FieldValidator.php","139"
"Reflected XSS","sourcebroker_restrictfe","/sourcebroker_restrictfe/Classes/Middleware/RequestCheck.php","83"
"SQL injection","stefanfroemken_mysqlreport","/stefanfroemken_mysqlreport/Classes/Helper/ExplainQueryHelper.php","67"
"Code injection","stmllr_typo3-zahnstocher","/stmllr_typo3-zahnstocher/Classes/eID/Dispatcher.php","61"
"Path traversal","stefanfroemken_changelog-mcp","/stefanfroemken_changelog-mcp/Classes/Reaction/ChangelogMcpReaction.php","138"
"Path traversal","stefanfroemken_changelog-mcp","/stefanfroemken_changelog-mcp/Classes/Reaction/ChangelogMcpReaction.php","143"
"SQL injection","subhh_libconnect","/subhh_libconnect/Classes/Lib/Dbis.php","1133"
"SQL injection","subhh_libconnect","/subhh_libconnect/Classes/Lib/Zdb.php","518"
"SQL injection","subhh_libconnect","/subhh_libconnect/Classes/Lib/Ezb.php","875"
"SQL injection","subugoe_bib","/subugoe_bib/Classes/Utility/ReferenceReader.php","545"
"SQL injection","subugoe_bib","/subugoe_bib/Classes/Utility/ReferenceReader.php","1610"
"SQL injection","subugoe_bib","/subugoe_bib/Classes/Utility/ReferenceReader.php","1655"
"SQL injection","subugoe_find","/subugoe_find/Classes/ViewHelpers/Solr/CountFromSolrViewHelper.php","90"
"SQL injection","subugoe_find","/subugoe_find/Classes/ViewHelpers/Solr/CountFromSolrViewHelper.php","142"
"Server-side request forgery","subugoe_pazpar2","/subugoe_pazpar2/Classes/Domain/Model/QueryServiceProxy.php","98"
"Path traversal","subugoe_bib","/subugoe_bib/Classes/Utility/Importer/BibTexImporter.php","338"
"Path traversal","subugoe_bib","/subugoe_bib/Classes/Utility/Importer/XmlImporter.php","70"
"Path traversal","sudhaus7_sudhaus7-gpgadmin","/sudhaus7_sudhaus7-gpgadmin/Classes/Domain/Service/PgpBinaryHandler.php","207"
"Path traversal","sudhaus7_sudhaus7-gpgadmin","/sudhaus7_sudhaus7-gpgadmin/Classes/Domain/Service/PgpExtensionHandler.php","95"
"Path traversal","sudhaus7_xlsimport","/sudhaus7_xlsimport/Classes/Controller/DataSheetImportController.php","575"
"Reflected XSS","subugoe_mathematicians","/subugoe_mathematicians/Classes/Proxy/GenealogyProxy.php","74"
"Reflected XSS","subugoe_mathematicians","/subugoe_mathematicians/Classes/Proxy/MactutProxy.php","37"
"Reflected XSS","subugoe_mathematicians","/subugoe_mathematicians/Classes/Proxy/OberwolfachProxy.php","51"
"Unsafe deserialization","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Controller/ModuleController.php","127"
"Unsafe deserialization","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Controller/ModuleController.php","172"
"Unsafe deserialization","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Controller/ModuleController.php","212"
"Path traversal","supseven_opinion","/supseven_opinion/Classes/Service/Image.php","29"
"Path traversal","supseven_supi","/supseven_supi/.github/helper/set-version.php","26"
"Path traversal","supseven_supi","/supseven_supi/.github/helper/set-version.php","29"
"Path traversal","supseven_supi","/supseven_supi/.github/helper/set-version.php","32"
"Path traversal","supseven_supi","/supseven_supi/.github/helper/set-version.php","35"
"Path traversal","supseven_webauthn","/supseven_webauthn/.github/helper/set-version.php","26"
"Path traversal","supseven_webauthn","/supseven_webauthn/.github/helper/set-version.php","29"
"Path traversal","supseven_webauthn","/supseven_webauthn/.github/helper/set-version.php","32"
"Path traversal","supseven_webauthn","/supseven_webauthn/.github/helper/set-version.php","35"
"Path traversal","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Ajax/RemoveFile.php","72"
"Path traversal","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Ajax/RemoveFile.php","81"
"Path traversal","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Controller/Form.php","686"
"Path traversal","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Controller/Form.php","695"
"Path traversal","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Controller/Form.php","784"
"Path traversal","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Finisher/StoreUploadedFiles.php","104"
"Path traversal","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Finisher/StoreUploadedFiles.php","106"
"Path traversal","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Generator/File.php","72"
"Path traversal","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/PreProcessor/ClearTempFiles.php","93"
"Path traversal","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/PreProcessor/LoadDB.php","191"
"Reflected XSS","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Ajax/RemoveFile.php","111"
"Reflected XSS","svenjuergens_formhandler","/svenjuergens_formhandler/Classes/Ajax/Validate.php","98"
"SQL injection","syntaxoops_autosuggest","/syntaxoops_autosuggest/Classes/Service/GenericSuggestService.php","52"
"Path traversal","swisscode_newt","/swisscode_newt/Classes/Controller/ApiController.php","868"
"Path traversal","syntaxoops_pluploadbe","/syntaxoops_pluploadbe/Classes/Service/UploadService.php","187"
"Path traversal","syntaxoops_pluploadbe","/syntaxoops_pluploadbe/Classes/Service/UploadService.php","198"
"Path traversal","syntaxoops_pluploadbe","/syntaxoops_pluploadbe/Classes/Service/UploadService.php","217"
"SQL injection","t3element_insights","/t3element_insights/Classes/Controller/BeinsightController.php","697"
"SQL injection","t3element_insights","/t3element_insights/Classes/Controller/BeinsightController.php","915"
"SQL injection","t3element_insights","/t3element_insights/Classes/Controller/BeinsightController.php","1008"
"Command injection","t3g_ddev-utilities","/t3g_ddev-utilities/Classes/Command/ExportDatabaseCommand.php","77"
"Command injection","t3g_ddev-utilities","/t3g_ddev-utilities/Classes/Command/ExportDatabaseCommand.php","120"
"Server-side request forgery","t3g_analytics","/t3g_analytics/Classes/Service/AnalyticsDataClient.php","226"
"Server-side request forgery","t3g_analytics","/t3g_analytics/Classes/Service/AnalyticsDataClient.php","227"
"Server-side request forgery","t3g_analytics","/t3g_analytics/Classes/Service/AnalyticsDataClient.php","228"
"Server-side request forgery","t3g_analytics","/t3g_analytics/Classes/Service/AnalyticsDataClient.php","636"
"Server-side request forgery","t3g_analytics","/t3g_analytics/Classes/Service/AnalyticsDataClient.php","637"
"Server-side request forgery","t3g_blog","/t3g_blog/Classes/Service/Avatar/Gravatar/GravatarResourceResolver.php","50"
"Path traversal","t3element_t3headless","/t3element_t3headless/Classes/Service/BaseService.php","112"
"Path traversal","t3g_blog","/t3g_blog/Classes/AvatarProvider/GravatarProvider.php","87"
"Path traversal","t3g_ddev-utilities","/t3g_ddev-utilities/Classes/Command/ExportDatabaseCommand.php","148"
